Red,Yellow,Green,TimeActive,Time
0,1,0,8,17:12:47
1,0,0,8,17:12:55
0,1,0,9,17:13:04
0,0,1,6,17:13:10
0,1,0,2,17:13:12
1,0,0,2,17:13:14
0,1,0,5,17:13:19
0,0,1,4,17:13:23
0,1,0,3,17:13:26
1,1,0,2,17:13:28
0,1,0,3,17:13:31
0,0,1,4,17:13:35
0,1,0,8,17:13:43
1,0,0,8,17:13:51
0,1,0,8,17:13:59
0,0,1,8,17:14:07
0,1,0,5,17:14:12
1,0,0,8,17:14:20
0,1,0,2,17:14:22
0,0,1,7,17:14:29
0,1,0,5,17:14:34
1,0,0,1,17:14:35
0,1,0,5,17:14:40
0,0,1,8,17:14:48
0,1,0,8,17:14:56
1,0,0,4,17:15:00
0,1,0,3,17:15:03
0,0,1,5,17:15:08
0,1,0,9,17:15:17
1,0,0,1,17:15:18
0,1,0,8,17:15:26
0,0,1,1,17:15:27
0,1,0,9,17:15:36
1,0,0,6,17:15:42
0,1,0,3,17:15:45
0,0,1,7,17:15:52
0,1,0,5,17:15:57
1,0,0,5,17:16:02
0,1,0,2,17:16:04
0,0,1,7,17:16:11
0,1,0,4,17:16:15
1,0,0,1,17:16:16
0,1,0,6,17:16:22
0,1,1,5,17:16:27
0,1,0,3,17:16:30
1,0,0,3,17:16:33
0,1,0,6,17:16:39
0,0,1,2,17:16:41
0,1,0,3,17:16:44
1,0,0,1,17:16:45
0,1,0,2,17:16:47
0,0,1,6,17:16:53
0,1,0,8,17:17:01
1,0,0,9,17:17:10
0,1,0,2,17:17:12
0,0,1,5,17:17:17
0,1,0,5,17:17:22
1,0,0,7,17:17:29
0,1,0,9,17:17:38
0,0,1,2,17:17:40
0,1,0,7,17:17:47
1,0,0,9,17:17:56
0,1,0,8,17:18:04
0,0,1,6,17:18:10
0,1,0,8,17:18:18
1,0,0,7,17:18:25
0,1,0,9,17:18:34
0,0,1,4,17:18:38
0,1,0,7,17:18:45
1,0,0,8,17:18:53
0,1,0,5,17:18:58
0,0,1,9,17:19:07
0,1,0,8,17:19:15
1,0,0,6,17:19:21
0,1,0,7,17:19:28
0,0,1,6,17:19:34
0,1,0,6,17:19:40
1,0,0,5,17:19:45
0,1,0,6,17:19:51
0,0,1,5,17:19:56
0,1,0,5,17:20:01
1,0,0,6,17:20:07
0,1,0,1,17:20:08
0,0,1,9,17:20:17
0,1,0,6,17:20:23
1,0,0,3,17:20:26
0,1,0,1,17:20:27
0,0,1,6,17:20:33
0,1,0,2,17:20:35
1,0,0,6,17:20:41
0,1,0,1,17:20:42
0,0,1,8,17:20:50
0,1,0,3,17:20:53
1,0,0,2,17:20:55
0,1,0,7,17:21:02
0,0,1,1,17:21:03
0,1,0,4,17:21:07
1,0,0,5,17:21:12
0,1,1,8,17:21:20
0,0,1,8,17:21:28
0,1,0,7,17:21:35
1,0,0,8,17:21:43
0,1,0,2,17:21:45
0,0,1,3,17:21:48
0,1,0,7,17:21:55
1,0,0,3,17:21:58
0,1,0,5,17:22:03
0,0,1,3,17:22:06
0,1,0,9,17:22:15
1,0,0,4,17:22:19
0,1,0,4,17:22:23
0,0,1,1,17:22:24
0,1,0,7,17:22:31
1,0,0,9,17:22:40
0,1,0,5,17:22:45
0,0,1,1,17:22:46
0,1,0,3,17:22:49
1,0,0,1,17:22:50
0,1,0,9,17:22:59
0,0,1,7,17:23:06
0,1,0,1,17:23:07
1,0,0,7,17:23:14
1,1,0,6,17:23:20
0,0,1,2,17:23:22
0,1,0,7,17:23:29
1,0,0,5,17:23:34
0,1,0,2,17:23:36
0,0,1,8,17:23:44
0,1,0,2,17:23:46
1,0,0,9,17:23:55
0,1,0,9,17:24:04
0,0,1,1,17:24:05
0,1,0,7,17:24:12
1,0,0,5,17:24:17
0,1,0,2,17:24:19
0,0,1,5,17:24:24
1,1,0,3,17:24:27
1,0,0,1,17:24:28
0,1,0,2,17:24:30
0,0,1,3,17:24:33
0,1,0,7,17:24:40
1,0,0,4,17:24:44
0,1,0,5,17:24:49
0,0,1,4,17:24:53
0,1,0,9,17:25:02
1,0,0,9,17:25:11
0,1,0,1,17:25:12
0,0,1,4,17:25:16
0,1,0,3,17:25:19
1,0,0,8,17:25:27
0,1,0,8,17:25:35
0,0,1,4,17:25:39
0,1,0,6,17:25:45
1,0,0,3,17:25:48
0,1,0,9,17:25:57
0,0,1,1,17:25:58
0,1,0,3,17:26:01
1,0,0,9,17:26:10
0,1,0,4,17:26:14
0,0,1,1,17:26:15
0,1,0,3,17:26:18
1,0,0,1,17:26:19
0,1,0,2,17:26:21
0,0,1,1,17:26:22
0,1,0,8,17:26:30
1,0,0,5,17:26:35
0,1,0,3,17:26:38
0,1,1,3,17:26:41
0,1,0,3,17:26:44
1,0,0,5,17:26:49
0,1,0,2,17:26:51
0,0,1,9,17:27:00
0,1,0,5,17:27:05
1,0,0,4,17:27:09
0,1,0,7,17:27:16
0,0,1,4,17:27:20
0,1,0,4,17:27:24
1,0,0,7,17:27:31
0,1,0,3,17:27:34
0,0,1,8,17:27:42
0,1,0,4,17:27:46
1,0,0,9,17:27:55
0,1,0,1,17:27:56
0,0,1,2,17:27:58
0,1,0,6,17:28:04
1,0,0,5,17:28:09
0,1,0,7,17:28:16
0,0,1,5,17:28:21
0,1,0,4,17:28:25
1,0,0,6,17:28:31
0,1,0,9,17:28:40
0,0,1,3,17:28:43
1,1,0,1,17:28:44
1,0,0,5,17:28:49
0,1,0,1,17:28:50
0,0,1,6,17:28:56
0,1,0,5,17:29:01
1,1,0,6,17:29:07
0,1,0,4,17:29:11
0,0,1,8,17:29:19
0,1,0,2,17:29:21
1,0,0,7,17:29:28
0,1,0,1,17:29:29
0,0,1,8,17:29:37
0,1,0,9,17:29:46
1,0,0,4,17:29:50
0,1,0,8,17:29:58
0,0,1,3,17:30:01
0,1,0,3,17:30:04
1,0,0,2,17:30:06
0,1,0,3,17:30:09
0,0,1,2,17:30:11
0,1,0,6,17:30:17
1,0,0,3,17:30:20
0,1,0,1,17:30:21
0,0,1,8,17:30:29
0,1,0,8,17:30:37
1,0,0,7,17:30:44
0,1,0,8,17:30:52
0,0,1,4,17:30:56
0,1,0,5,17:31:01
1,0,0,3,17:31:04
0,1,0,1,17:31:05
0,0,1,8,17:31:13
0,1,0,3,17:31:16
1,0,0,6,17:31:22
0,1,0,2,17:31:24
0,0,1,6,17:31:30
0,1,0,3,17:31:33
1,0,0,6,17:31:39
0,1,0,5,17:31:44
0,0,1,4,17:31:48
0,1,0,9,17:31:57
1,0,0,4,17:32:01
0,1,0,1,17:32:02
0,0,1,5,17:32:07
0,1,0,7,17:32:14
1,0,0,4,17:32:18
0,1,0,7,17:32:25
0,0,1,2,17:32:27
0,1,0,7,17:32:34
1,0,0,1,17:32:35
0,1,0,6,17:32:41
0,0,1,9,17:32:50
0,1,0,4,17:32:54
1,0,0,6,17:33:00
0,1,0,8,17:33:08
0,0,1,7,17:33:15
0,1,0,4,17:33:19
1,0,0,8,17:33:27
0,1,0,2,17:33:29
0,0,1,3,17:33:32
0,1,0,3,17:33:35
1,0,0,5,17:33:40
0,1,0,4,17:33:44
0,0,1,6,17:33:50
0,1,0,5,17:33:55
1,0,0,7,17:34:02
0,1,0,2,17:34:04
0,0,1,1,17:34:05
0,1,0,7,17:34:12
1,0,0,2,17:34:14
0,1,0,6,17:34:20
0,0,1,6,17:34:26
0,1,0,4,17:34:30
1,0,0,8,17:34:38
0,1,0,4,17:34:42
0,0,1,9,17:34:51
0,1,0,1,17:34:52
1,0,0,8,17:35:00
0,1,0,4,17:35:04
0,0,1,1,17:35:05
0,1,0,4,17:35:09
1,0,0,8,17:35:17
0,1,0,1,17:35:18
0,0,1,5,17:35:23
0,1,0,8,17:35:31
1,0,0,4,17:35:35
0,1,0,4,17:35:39
0,0,1,8,17:35:47
0,1,0,7,17:35:54
1,0,0,8,17:36:02
0,1,0,3,17:36:05
0,0,1,7,17:36:12
0,1,0,6,17:36:18
1,0,0,1,17:36:19
0,1,0,7,17:36:26
0,0,1,1,17:36:27
0,1,0,4,17:36:31
1,0,0,6,17:36:37
0,1,0,4,17:36:41
0,0,1,1,17:36:42
1,1,0,1,17:36:43
1,0,0,3,17:36:46
0,1,0,4,17:36:50
0,0,1,2,17:36:52
0,1,0,6,17:36:58
1,0,0,9,17:37:07
0,1,0,4,17:37:11
0,0,1,2,17:37:13
0,1,0,1,17:37:14
1,0,0,3,17:37:17
0,1,0,2,17:37:19
0,0,1,3,17:37:22
0,1,0,8,17:37:30
1,0,0,9,17:37:39
0,1,0,9,17:37:48
0,0,1,8,17:37:56
0,1,0,5,17:38:01
1,0,0,8,17:38:09
0,1,0,2,17:38:11
0,1,1,1,17:38:12
0,1,0,5,17:38:17
1,0,0,6,17:38:23
0,1,0,2,17:38:25
0,0,1,1,17:38:26
0,1,0,9,17:38:35
1,0,0,5,17:38:40
0,1,0,4,17:38:44
0,0,1,3,17:38:47
0,1,0,9,17:38:56
1,0,0,5,17:39:01
0,1,0,3,17:39:04
0,0,1,7,17:39:11
0,1,0,4,17:39:15
1,0,0,9,17:39:24
0,1,0,7,17:39:31
0,0,1,7,17:39:38
0,1,0,1,17:39:39
1,0,0,5,17:39:44
0,1,0,3,17:39:47
0,0,1,7,17:39:54
0,1,0,4,17:39:58
1,0,0,4,17:40:02
0,1,0,5,17:40:07
0,0,1,5,17:40:12
0,1,0,7,17:40:19
1,0,0,9,17:40:28
0,1,0,4,17:40:32
0,0,1,2,17:40:34
0,1,0,8,17:40:42
1,0,0,6,17:40:48
0,1,0,6,17:40:54
0,0,1,4,17:40:58
0,1,0,8,17:41:06
1,0,0,8,17:41:14
0,1,0,7,17:41:21
0,0,1,2,17:41:23
0,1,0,1,17:41:24
1,0,0,9,17:41:33
0,1,0,4,17:41:37
0,0,1,8,17:41:45
0,1,0,4,17:41:49
1,0,0,3,17:41:52
0,1,0,1,17:41:53
0,0,1,3,17:41:56
0,1,0,5,17:42:01
1,0,0,5,17:42:06
0,1,0,9,17:42:15
0,0,1,7,17:42:22
0,1,0,1,17:42:23
1,0,0,6,17:42:29
0,1,0,8,17:42:37
0,0,1,4,17:42:41
0,1,0,4,17:42:45
1,0,0,7,17:42:52
0,1,0,5,17:42:57
0,0,1,5,17:43:02
0,1,0,2,17:43:04
1,0,0,6,17:43:10
0,1,0,5,17:43:15
0,0,1,7,17:43:22
0,1,0,6,17:43:28
1,0,0,8,17:43:36
0,1,0,1,17:43:37
0,0,1,5,17:43:42
0,1,0,5,17:43:47
1,1,0,7,17:43:54
0,1,0,5,17:43:59
0,1,1,2,17:44:01
0,1,0,2,17:44:03
1,0,0,2,17:44:05
0,1,0,8,17:44:13
0,0,1,2,17:44:15
0,1,0,2,17:44:17
1,0,0,3,17:44:20
0,1,0,5,17:44:25
0,0,1,1,17:44:26
0,1,0,3,17:44:29
1,0,0,2,17:44:31
0,1,0,5,17:44:36
0,0,1,9,17:44:45
0,1,0,4,17:44:49
1,0,0,9,17:44:58
0,1,0,8,17:45:06
0,0,1,9,17:45:15
0,1,0,5,17:45:20
1,0,0,1,17:45:21
0,1,0,9,17:45:30
0,0,1,4,17:45:34
0,1,0,8,17:45:42
1,0,0,5,17:45:47
1,1,0,7,17:45:54
0,0,1,3,17:45:57
0,1,0,4,17:46:01
1,0,0,7,17:46:08
0,1,0,7,17:46:15
0,0,1,5,17:46:20
0,1,0,8,17:46:28
1,0,0,8,17:46:36
0,1,0,7,17:46:43
0,0,1,3,17:46:46
0,1,0,9,17:46:55
1,0,0,1,17:46:56
0,1,0,9,17:47:05
0,0,1,1,17:47:06
0,1,0,5,17:47:11
1,0,0,8,17:47:19
0,1,0,3,17:47:22
0,0,1,8,17:47:30
0,1,0,8,17:47:38
1,0,0,9,17:47:47
1,1,0,5,17:47:52
0,0,1,7,17:47:59
1,1,0,7,17:48:06
1,0,1,6,17:48:12
0,1,0,5,17:48:17
0,0,1,6,17:48:23
0,1,0,1,17:48:24
1,0,0,9,17:48:33
0,1,0,4,17:48:37
0,0,1,2,17:48:39
0,1,1,3,17:48:42
1,0,0,6,17:48:48
0,1,0,5,17:48:53
0,0,1,9,17:49:02
0,1,0,9,17:49:11
1,0,0,7,17:49:18
0,1,0,7,17:49:25
0,0,1,3,17:49:28
0,1,0,9,17:49:37
1,0,0,8,17:49:45
0,1,0,5,17:49:50
0,0,1,2,17:49:52
0,1,0,1,17:49:53
1,0,0,3,17:49:56
0,1,0,1,17:49:57
0,0,1,3,17:50:00
0,1,0,3,17:50:03
1,0,1,5,17:50:08
0,1,0,5,17:50:13
0,0,1,4,17:50:17
0,1,0,9,17:50:26
1,0,0,6,17:50:32
0,1,0,2,17:50:34
0,0,1,1,17:50:35
0,1,0,1,17:50:36
1,1,0,1,17:50:37
0,1,0,3,17:50:40
0,0,1,9,17:50:49
0,1,0,8,17:50:57
1,0,0,3,17:51:00
0,1,0,7,17:51:07
0,0,1,9,17:51:16
0,1,0,2,17:51:18
1,0,0,5,17:51:23
0,1,0,3,17:51:26
0,0,1,2,17:51:28
0,1,0,3,17:51:31
1,0,0,5,17:51:36
0,1,0,5,17:51:41
0,0,1,9,17:51:50
0,1,0,7,17:51:57
1,0,0,5,17:52:02
0,1,0,8,17:52:10
0,0,1,1,17:52:11
0,1,0,6,17:52:17
1,0,0,5,17:52:22
0,1,0,3,17:52:25
1,0,1,1,17:52:26
0,1,0,7,17:52:33
1,0,0,6,17:52:39
0,1,0,3,17:52:42
0,0,1,2,17:52:44
0,1,0,7,17:52:51
1,0,0,2,17:52:53
0,1,0,3,17:52:56
0,0,1,9,17:53:05
0,1,0,7,17:53:12
1,0,1,1,17:53:13
1,1,0,2,17:53:15
0,0,1,2,17:53:17
0,1,0,1,17:53:18
1,0,0,1,17:53:19
0,1,0,8,17:53:27
0,0,1,5,17:53:32
0,1,0,7,17:53:39
1,0,0,1,17:53:40
0,1,0,3,17:53:43
0,0,1,6,17:53:49
0,1,0,5,17:53:54
1,0,0,6,17:54:00
0,1,0,2,17:54:02
0,0,1,3,17:54:05
0,1,0,7,17:54:12
1,0,0,5,17:54:17
0,1,0,7,17:54:24
0,0,1,9,17:54:33
0,1,1,9,17:54:42
1,0,0,3,17:54:45
0,1,0,9,17:54:54
0,0,1,5,17:54:59
0,1,0,9,17:55:08
1,0,0,2,17:55:10
0,1,0,1,17:55:11
0,0,1,9,17:55:20
0,1,0,8,17:55:28
1,0,0,9,17:55:37
0,1,1,9,17:55:46
0,0,1,1,17:55:47
0,1,0,1,17:55:48
1,0,0,3,17:55:51
0,1,0,8,17:55:59
0,0,1,5,17:56:04
0,1,0,8,17:56:12
1,0,0,5,17:56:17
0,1,0,5,17:56:22
0,0,1,6,17:56:28
0,1,0,4,17:56:32
1,0,0,5,17:56:37
0,1,0,5,17:56:42
0,0,1,8,17:56:50
0,1,0,3,17:56:53
1,0,0,5,17:56:58
0,1,0,1,17:56:59
0,0,1,6,17:57:05
0,1,0,4,17:57:09
1,0,0,7,17:57:16
0,1,0,7,17:57:23
0,0,1,6,17:57:29
0,1,0,7,17:57:36
1,0,0,7,17:57:43
0,1,0,4,17:57:47
0,0,1,4,17:57:51
0,1,0,1,17:57:52
1,0,0,4,17:57:56
0,1,0,9,17:58:05
0,0,1,8,17:58:13
0,1,0,2,17:58:15
1,0,0,2,17:58:17
0,1,0,1,17:58:18
0,0,1,5,17:58:23
0,1,0,8,17:58:31
1,0,0,1,17:58:32
1,1,0,5,17:58:37
0,0,1,9,17:58:46
0,1,0,2,17:58:48
1,0,0,5,17:58:53
0,1,0,2,17:58:55
0,0,1,1,17:58:56
0,1,0,1,17:58:57
1,0,0,5,17:59:02
0,1,0,7,17:59:09
0,0,1,5,17:59:14
0,1,0,5,17:59:19
1,0,0,5,17:59:24
0,1,0,5,17:59:29
0,0,1,9,17:59:38
0,1,0,7,17:59:45
1,0,0,3,17:59:48
1,1,0,8,17:59:56
0,0,1,9,18:00:05
0,1,0,7,18:00:12
1,0,1,1,18:00:13
0,1,0,2,18:00:15
0,0,1,3,18:00:18
0,1,0,8,18:00:26
1,0,0,5,18:00:31
0,1,0,9,18:00:40
0,0,1,2,18:00:42
0,1,0,8,18:00:50
1,0,0,3,18:00:53
0,1,0,5,18:00:58
0,0,1,3,18:01:01
0,1,0,3,18:01:04
1,0,0,2,18:01:06
0,1,0,1,18:01:07
0,0,1,6,18:01:13
0,1,0,5,18:01:18
1,0,0,6,18:01:24
0,1,0,7,18:01:31
0,0,1,3,18:01:34
0,1,0,2,18:01:36
1,0,0,8,18:01:44
0,1,0,5,18:01:49
0,0,1,1,18:01:50
0,1,0,1,18:01:51
1,0,0,1,18:01:52
0,1,0,3,18:01:55
0,0,1,8,18:02:03
0,1,0,2,18:02:05
1,0,0,6,18:02:11
0,1,0,9,18:02:20
0,0,1,9,18:02:29
0,1,0,6,18:02:35
1,0,0,8,18:02:43
0,1,0,5,18:02:48
0,0,1,8,18:02:56
0,1,0,4,18:03:00
1,0,0,2,18:03:02
0,1,0,7,18:03:09
0,0,1,5,18:03:14
0,1,0,3,18:03:17
1,0,0,4,18:03:21
0,1,0,4,18:03:25
0,0,1,7,18:03:32
0,1,0,8,18:03:40
1,0,0,3,18:03:43
0,1,0,8,18:03:51
0,0,1,9,18:04:00
0,1,0,5,18:04:05
1,0,0,3,18:04:08
0,1,0,9,18:04:17
0,0,1,7,18:04:24
0,1,0,2,18:04:26
1,0,1,5,18:04:31
0,1,0,6,18:04:37
0,0,1,5,18:04:42
0,1,0,7,18:04:49
1,0,0,4,18:04:53
0,1,0,8,18:05:01
0,0,1,3,18:05:04
0,1,0,4,18:05:08
1,0,0,9,18:05:17
0,1,1,1,18:05:18
0,0,1,1,18:05:19
0,1,0,7,18:05:26
1,0,0,2,18:05:28
0,1,0,7,18:05:35
0,0,1,4,18:05:39
0,1,0,5,18:05:44
1,0,0,1,18:05:45
0,1,0,3,18:05:48
0,0,1,3,18:05:51
0,1,0,5,18:05:56
1,0,0,7,18:06:03
0,1,0,5,18:06:08
0,0,1,3,18:06:11
0,1,0,7,18:06:18
1,0,0,8,18:06:26
0,1,0,9,18:06:35
0,0,1,6,18:06:41
0,1,0,4,18:06:45
1,0,0,6,18:06:51
0,1,0,3,18:06:54
0,0,1,3,18:06:57
0,1,0,3,18:07:00
1,0,0,4,18:07:04
0,1,0,2,18:07:06
0,0,1,8,18:07:14
0,1,0,7,18:07:21
1,1,0,3,18:07:24
0,1,0,3,18:07:27
0,0,1,6,18:07:33
0,1,0,3,18:07:36
1,0,0,7,18:07:43
0,1,0,8,18:07:51
0,0,1,7,18:07:58
0,1,0,2,18:08:00
1,0,0,5,18:08:05
0,1,0,5,18:08:10
0,0,1,5,18:08:15
0,1,0,5,18:08:20
1,0,0,6,18:08:26
0,1,0,4,18:08:30
0,0,1,6,18:08:36
0,1,0,3,18:08:39
1,0,0,4,18:08:43
0,1,0,8,18:08:51
0,0,1,7,18:08:58
0,1,0,3,18:09:01
1,0,0,8,18:09:09
0,1,0,8,18:09:17
0,0,1,9,18:09:26
0,1,0,9,18:09:35
1,0,0,9,18:09:44
0,1,0,7,18:09:51
0,0,1,9,18:10:00
0,1,0,6,18:10:06
1,0,0,2,18:10:08
0,1,0,8,18:10:16
1,0,1,3,18:10:19
0,1,0,4,18:10:23
1,0,0,6,18:10:29
1,1,0,5,18:10:34
0,0,1,7,18:10:41
0,1,0,5,18:10:46
1,0,0,2,18:10:48
0,1,0,1,18:10:49
0,0,1,3,18:10:52
0,1,0,3,18:10:55
1,0,0,6,18:11:01
0,1,0,2,18:11:03
0,0,1,9,18:11:12
0,1,0,2,18:11:14
1,0,0,7,18:11:21
0,1,0,2,18:11:23
0,0,1,6,18:11:29
0,1,0,7,18:11:36
1,0,0,2,18:11:38
0,1,0,8,18:11:46
0,0,1,4,18:11:50
0,1,0,8,18:11:58
1,0,0,2,18:12:00
0,1,0,3,18:12:03
0,0,1,7,18:12:10
0,1,0,1,18:12:11
1,0,0,6,18:12:17
0,1,0,9,18:12:26
0,0,1,6,18:12:32
0,1,0,3,18:12:35
1,0,0,6,18:12:41
0,1,0,5,18:12:46
0,0,1,8,18:12:54
0,1,0,2,18:12:56
1,0,0,7,18:13:03
0,1,0,5,18:13:08
0,0,1,8,18:13:16
0,1,0,7,18:13:23
1,0,0,9,18:13:32
0,1,0,6,18:13:38
0,0,1,5,18:13:43
0,1,0,1,18:13:44
1,0,1,8,18:13:52
0,1,0,5,18:13:57
0,0,1,7,18:14:04
0,1,0,9,18:14:13
1,0,0,9,18:14:22
0,1,0,2,18:14:24
0,0,1,1,18:14:25
0,1,0,8,18:14:33
1,0,0,7,18:14:40
0,1,0,1,18:14:41
0,0,1,7,18:14:48
0,1,0,8,18:14:56
1,0,0,9,18:15:05
0,1,0,1,18:15:06
0,0,1,7,18:15:13
0,1,0,8,18:15:21
1,0,0,9,18:15:30
0,1,0,4,18:15:34
0,0,1,4,18:15:38
0,1,0,6,18:15:44
1,0,0,7,18:15:51
0,1,0,5,18:15:56
0,0,1,7,18:16:03
0,1,0,9,18:16:12
1,0,0,7,18:16:19
0,1,0,4,18:16:23
0,0,1,6,18:16:29
0,1,0,8,18:16:37
1,0,0,6,18:16:43
0,1,0,3,18:16:46
0,0,1,8,18:16:54
0,1,0,9,18:17:03
1,0,0,9,18:17:12
0,1,0,9,18:17:21
0,0,1,1,18:17:22
0,1,0,3,18:17:25
1,0,0,7,18:17:32
0,1,0,1,18:17:33
0,0,1,3,18:17:36
0,1,0,7,18:17:43
1,0,0,3,18:17:46
0,1,0,2,18:17:48
0,0,1,4,18:17:52
0,1,0,6,18:17:58
1,0,0,9,18:18:07
0,1,0,1,18:18:08
0,0,1,4,18:18:12
0,1,0,8,18:18:20
1,0,0,9,18:18:29
0,1,0,6,18:18:35
0,0,1,3,18:18:38
0,1,0,3,18:18:41
1,0,0,2,18:18:43
0,1,0,9,18:18:52
0,0,1,7,18:18:59
0,1,0,7,18:19:06
1,0,0,5,18:19:11
0,1,0,5,18:19:16
0,0,1,7,18:19:23
0,1,0,4,18:19:27
1,0,0,5,18:19:32
0,1,0,3,18:19:35
0,0,1,3,18:19:38
1,1,0,9,18:19:47
1,0,0,3,18:19:50
0,1,0,4,18:19:54
0,0,1,9,18:20:03
1,1,0,4,18:20:07
1,0,0,7,18:20:14
0,1,0,1,18:20:15
1,0,1,9,18:20:24
0,1,0,2,18:20:26
1,0,0,7,18:20:33
0,1,0,3,18:20:36
0,1,1,3,18:20:39
0,1,0,8,18:20:47
1,0,0,9,18:20:56
0,1,0,3,18:20:59
0,0,1,9,18:21:08
0,1,0,5,18:21:13
1,0,0,4,18:21:17
0,1,0,9,18:21:26
0,0,1,3,18:21:29
0,1,0,4,18:21:33
1,0,0,9,18:21:42
0,1,1,4,18:21:46
0,0,1,3,18:21:49
0,1,0,4,18:21:53
1,1,0,8,18:22:01
0,1,0,7,18:22:08
0,0,1,2,18:22:10
0,1,0,4,18:22:14
1,0,0,8,18:22:22
0,1,1,3,18:22:25
0,0,1,7,18:22:32
0,1,0,2,18:22:34
1,0,0,2,18:22:36
0,1,0,4,18:22:40
0,0,1,2,18:22:42
0,1,0,2,18:22:44
1,0,0,4,18:22:48
0,1,0,7,18:22:55
0,0,1,7,18:23:02
0,1,0,7,18:23:09
1,0,0,9,18:23:18
0,1,0,6,18:23:24
0,0,1,5,18:23:29
0,1,0,3,18:23:32
1,0,0,5,18:23:37
0,1,0,3,18:23:40
0,0,1,6,18:23:46
0,1,0,4,18:23:50
1,0,0,8,18:23:58
0,1,1,7,18:24:05
0,0,1,7,18:24:12
0,1,0,9,18:24:21
1,0,0,8,18:24:29
0,1,0,3,18:24:32
0,0,1,4,18:24:36
0,1,0,7,18:24:43
1,0,0,3,18:24:46
0,1,0,2,18:24:48
0,0,1,8,18:24:56
0,1,0,6,18:25:02
1,0,0,2,18:25:04
0,1,0,1,18:25:05
0,0,1,8,18:25:13
0,1,0,8,18:25:21
1,0,0,4,18:25:25
0,1,0,5,18:25:30
0,0,1,1,18:25:31
0,1,0,2,18:25:33
1,0,0,6,18:25:39
0,1,0,1,18:25:40
0,0,1,7,18:25:47
0,1,0,6,18:25:53
1,0,0,8,18:26:01
0,1,0,2,18:26:03
0,0,1,2,18:26:05
0,1,0,6,18:26:11
1,0,0,4,18:26:15
0,1,0,6,18:26:21
0,0,1,8,18:26:29
0,1,0,5,18:26:34
1,0,0,5,18:26:39
0,1,0,5,18:26:44
0,0,1,6,18:26:50
0,1,0,6,18:26:56
1,0,0,6,18:27:02
0,1,0,4,18:27:06
0,0,1,8,18:27:14
0,1,0,4,18:27:18
1,0,0,6,18:27:24
0,1,0,9,18:27:33
0,0,1,5,18:27:38
0,1,0,6,18:27:44
1,0,0,9,18:27:53
0,1,0,5,18:27:58
0,0,1,2,18:28:00
0,1,0,3,18:28:03
1,0,0,6,18:28:09
0,1,0,8,18:28:17
0,0,1,4,18:28:21
0,1,0,7,18:28:28
1,1,0,3,18:28:31
0,1,0,4,18:28:35
0,0,1,2,18:28:37
0,1,0,6,18:28:43
1,0,0,4,18:28:47
0,1,0,3,18:28:50
0,0,1,9,18:28:59
0,1,0,2,18:29:01
1,0,0,5,18:29:06
0,1,0,4,18:29:10
0,0,1,1,18:29:11
0,1,0,4,18:29:15
1,0,0,5,18:29:20
0,1,0,9,18:29:29
0,0,1,6,18:29:35
0,1,0,1,18:29:36
1,0,0,4,18:29:40
0,1,0,3,18:29:43
0,0,1,4,18:29:47
0,1,0,9,18:29:56
1,0,0,9,18:30:05
0,1,0,2,18:30:07
0,0,1,9,18:30:16
0,1,0,9,18:30:25
1,0,0,5,18:30:30
0,1,0,9,18:30:39
0,0,1,5,18:30:44
0,1,0,4,18:30:48
1,0,0,1,18:30:49
0,1,0,6,18:30:55
0,0,1,2,18:30:57
0,1,0,3,18:31:00
1,0,0,6,18:31:06
0,1,0,3,18:31:09
0,0,1,9,18:31:18
0,1,0,6,18:31:24
1,0,0,2,18:31:26
0,1,0,1,18:31:27
0,0,1,4,18:31:31
0,1,0,3,18:31:34
1,0,0,9,18:31:43
0,1,0,8,18:31:51
0,0,1,4,18:31:55
0,1,0,3,18:31:58
1,0,0,9,18:32:07
0,1,0,1,18:32:08
0,0,1,4,18:32:12
0,1,0,7,18:32:19
1,0,0,7,18:32:26
0,1,0,6,18:32:32
0,0,1,5,18:32:37
0,1,0,4,18:32:41
1,0,0,3,18:32:44
0,1,0,1,18:32:45
0,0,1,8,18:32:53
0,1,0,7,18:33:00
1,0,0,4,18:33:04
0,1,0,1,18:33:05
0,0,1,3,18:33:08
0,1,0,3,18:33:11
1,0,0,7,18:33:18
0,1,0,6,18:33:24
0,0,1,7,18:33:31
0,1,0,6,18:33:37
1,0,0,3,18:33:40
0,1,0,8,18:33:48
0,0,1,8,18:33:56
0,1,0,3,18:33:59
1,0,0,7,18:34:06
1,1,0,7,18:34:13
0,0,1,7,18:34:20
0,1,0,8,18:34:28
1,0,0,2,18:34:30
0,1,0,6,18:34:36
0,0,1,1,18:34:37
0,1,0,2,18:34:39
1,0,0,2,18:34:41
0,1,0,2,18:34:43
0,0,1,8,18:34:51
0,1,0,8,18:34:59
1,0,0,9,18:35:08
0,1,0,5,18:35:13
0,0,1,4,18:35:17
0,1,0,4,18:35:21
1,0,0,2,18:35:23
0,1,0,1,18:35:24
0,0,1,3,18:35:27
0,1,0,8,18:35:35
1,0,0,5,18:35:40
0,1,0,2,18:35:42
0,0,1,8,18:35:50
0,1,0,5,18:35:55
1,0,0,6,18:36:01
0,1,0,1,18:36:02
0,0,1,5,18:36:07
0,1,0,1,18:36:08
1,0,0,4,18:36:12
0,1,0,6,18:36:18
0,0,1,3,18:36:21
0,1,0,6,18:36:27
1,0,0,1,18:36:28
